,平均地価
1701,579000.0
1702,524500.0
1703,319000.0
1704,3392000.0
1705,366000.0
1706,742333.3333333334
1707,679000.0
1708,1173333.3333333333
1709,622428.5714285715
1710,798000.0
1711,921666.6666666666
1712,5746250.0
1713,241500.0
1714,1181000.0
1715,702166.6666666666
1716,2231666.6666666665
1717,1640000.0
1718,580500.0
1719,
1720,587000.0
1721,
1722,543888.8888888889
1723,1830285.7142857143
1724,405000.0
1725,410000.0
1726,486500.0
1727,527000.0
1728,1843333.3333333333
1729,420750.0
1730,877875.0
1731,1980000.0
1732,398833.3333333333
1733,1014000.0
1734,1953666.6666666667
1735,1773333.3333333333
1736,637500.0
1737,431000.0
1738,
1739,263000.0
1740,348500.0
1741,1640000.0
1742,
1743,1436666.6666666667
1744,828000.0
1745,1914000.0
1746,339500.0
1747,1338500.0
1748,639000.0
1749,
1750,
1751,
1752,336000.0
1753,443500.0
1754,933000.0
1755,398833.3333333333
1756,709000.0
1757,828000.0
1758,875500.0
1759,622428.5714285715
1760,442666.6666666667
1761,322400.0
1762,685000.0
1763,1173333.3333333333
1764,448833.3333333333
1765,1382666.6666666667
1766,461000.0
1767,1070000.0
1768,631500.0
1769,595333.3333333334
1770,471800.0
1771,713888.8888888889
1772,6726000.0
1773,348666.6666666667
1774,611500.0
1775,389400.0
1776,348000.0
1777,461000.0
1778,357500.0
1779,523000.0
1780,6949142.857142857
1781,23714705.88235294
1782,516571.4285714286
1783,436800.0
1784,337333.3333333333
1785,389400.0
1786,755714.2857142857
1787,3751428.5714285714
1788,699500.0
1789,787500.0
1790,
1791,976200.0
1792,392666.6666666667
1793,1790000.0
1794,1114800.0
1795,407000.0
1796,336800.0
1797,337333.3333333333
1798,686571.4285714285
1799,879800.0
1800,622666.6666666666
1801,2231666.6666666665
1802,
1803,1014000.0
1804,583750.0
1805,
1806,292250.0
1807,230000.0
1808,6949142.857142857
1809,332000.0
1810,476000.0
1811,516666.6666666667
1812,516666.6666666667
1813,805500.0
1814,3392000.0
1815,875500.0
1816,1980000.0
1817,567500.0
1818,601625.0
1819,273000.0
1820,1210500.0
1821,592250.0
1822,414000.0
1823,416875.0
1824,710000.0
1825,630000.0
1826,1291000.0
1827,405000.0
1828,9988222.222222222
1829,351000.0
1830,
1831,1400000.0
1832,511666.6666666667
1833,1302333.3333333333
1834,363000.0
1835,
1836,621000.0
1837,2165000.0
1838,1119800.0
1839,542666.6666666666
1840,370000.0
1841,1544500.0
1842,1302333.3333333333
1843,611500.0
1844,1773333.3333333333
1845,1544500.0
1846,1232750.0
1847,499200.0
1848,633666.6666666666
1849,5746250.0
1850,1199200.0
1851,1014000.0
1852,1702000.0
1853,1086571.4285714286
1854,501666.6666666667
1855,570200.0
1856,370500.0
1857,1232750.0
1858,
1859,
1860,555666.6666666666
1861,1790000.0
1862,
1863,230000.0
1864,1503000.0
1865,699500.0
1866,758500.0
1867,571333.3333333334
1868,
1869,416800.0
1870,
1871,1240000.0
1872,1030500.0
1873,484500.0
1874,530500.0
1875,590833.3333333334
1876,1580000.0
1877,698666.6666666666
1878,973000.0
1879,2906666.6666666665
1880,
1881,223000.0
1882,
1883,576285.7142857143
1884,862500.0
1885,
1886,1702000.0
1887,627000.0
1888,1187250.0
1889,800000.0
1890,389666.6666666667
1891,4310000.0
1892,601625.0
1893,627000.0
1894,472200.0
1895,933000.0
1896,1640000.0
1897,377666.6666666667
1898,1302333.3333333333
1899,233000.0
1900,1416000.0
1901,539000.0
1902,485500.0
1903,4418000.0
1904,1758000.0
1905,821285.7142857143
1906,1420000.0
1907,527000.0
1908,933000.0
1909,767000.0
1910,570200.0
1911,543600.0
1912,801000.0
1913,1557200.0
1914,230500.0
1915,485500.0
1916,497857.1428571429
1917,668400.0
1918,846500.0
1919,1980000.0
1920,2440000.0
1921,1830285.7142857143
1922,391000.0
1923,1055000.0
1924,1086571.4285714286
1925,543888.8888888889
1926,
1927,743400.0
1928,504666.6666666667
1929,589500.0
1930,1086571.4285714286
1931,285750.0
1932,875500.0
1933,812500.0
1934,2440000.0
1935,1702000.0
1936,1030500.0
1937,467000.0
1938,
1939,
1940,3945000.0
1941,928500.0
1942,735600.0
1943,961000.0
1944,1050000.0
1945,2440000.0
1946,855000.0
1947,370500.0
1948,482000.0
1949,579000.0
1950,504666.6666666667
1951,639000.0
1952,821285.7142857143
1953,253333.3333333333
1954,571333.3333333334
1955,693400.0
1956,776571.4285714285
1957,
1958,1773333.3333333333
1959,787500.0
1960,800000.0
1961,611500.0
1962,636600.0
1963,1623200.0
1964,2165000.0
1965,636600.0
1966,405600.0
1967,798000.0
1968,1026666.6666666666
1969,552000.0
1970,872000.0
1971,1200000.0
1972,
1973,450000.0
1974,867833.3333333334
1975,
1976,241500.0
1977,370000.0
1978,868000.0
1979,282500.0
1980,639000.0
1981,407000.0
1982,710000.0
1983,1240000.0
1984,416875.0
1985,484500.0
1986,2440000.0
1987,710000.0
1988,599000.0
1989,636600.0
1990,2165000.0
1991,1173333.3333333333
1992,1302333.3333333333
1993,537000.0
1994,538500.0
1995,2501250.0
1996,1605000.0
1997,6900000.0
1998,23714705.88235294
1999,458100.0
2000,650500.0
2001,595333.3333333334
2002,653400.0
2003,516666.6666666667
2004,660000.0
2005,787500.0
2006,1291000.0
2007,
2008,499000.0
2009,341666.6666666667
2010,527000.0
2011,623333.3333333334
2012,
2013,698875.0
2014,426000.0
2015,1394000.0
2016,356333.3333333333
2017,
2018,576666.6666666666
2019,319000.0
2020,324750.0
2021,1240000.0
2022,699000.0
2023,702166.6666666666
2024,522500.0
2025,758500.0
2026,1302333.3333333333
2027,1014000.0
2028,276500.0
2029,1251333.3333333333
2030,340500.0
2031,226000.0
2032,332000.0
2033,1173333.3333333333
2034,780600.0
2035,485500.0
2036,523000.0
2037,523000.0
2038,504666.6666666667
2039,452000.0
2040,1914000.0
2041,487333.3333333333
2042,735600.0
2043,238000.0
2044,332000.0
2045,336000.0
2046,2631111.111111111
2047,3793750.0
2048,1210500.0
2049,426000.0
2050,699500.0
2051,1773333.3333333333
2052,543600.0
2053,686000.0
2054,501500.0
2055,356333.3333333333
2056,398833.3333333333
2057,515000.0
2058,1010000.0
2059,1382666.6666666667
2060,828000.0
2061,1114800.0
2062,485500.0
2063,743400.0
2064,370500.0
2065,743400.0
2066,461000.0
2067,
2068,1181000.0
2069,1050000.0
2070,448833.3333333333
2071,707000.0
2072,698000.0
2073,658500.0
2074,530500.0
2075,1073666.6666666667
2076,571333.3333333334
2077,601625.0
2078,602666.6666666666
2079,485000.0
2080,3793750.0
2081,497857.1428571429
2082,685666.6666666666
2083,654000.0
2084,2501250.0
2085,511000.0
2086,570000.0
2087,2500000.0
2088,800000.0
2089,780000.0
2090,306500.0
2091,435000.0
2092,699500.0
2093,611500.0
2094,262000.0
2095,671000.0
2096,
2097,812500.0
2098,
2099,491333.3333333333
2100,823000.0
2101,247000.0
2102,388000.0
2103,
2104,601625.0
2105,2216250.0
2106,3392000.0
2107,749666.6666666666
2108,1430000.0
2109,3793750.0
2110,1114800.0
2111,702166.6666666666
2112,738500.0
2113,589500.0
2114,571333.3333333334
2115,524666.6666666666
2116,709000.0
2117,662833.3333333334
2118,798000.0
2119,367166.6666666667
2120,686571.4285714285
2121,624600.0
2122,442666.6666666667
2123,605500.0
2124,574333.3333333334
2125,530500.0
2126,414000.0
2127,565285.7142857143
2128,611500.0
2129,3080000.0
2130,494666.6666666667
2131,659000.0
2132,273500.0
2133,2198888.888888889
2134,1086571.4285714286
2135,
2136,687000.0
2137,592250.0
2138,370000.0
2139,609000.0
2140,450000.0
2141,644000.0
2142,301500.0
2143,289000.0
2144,538500.0
2145,872000.0
2146,516666.6666666667
2147,2198888.888888889
2148,592250.0
2149,680833.3333333334
2150,743400.0
2151,3751428.5714285714
2152,452000.0
2153,274250.0
2154,755714.2857142857
2155,504666.6666666667
2156,516000.0
2157,433500.0
2158,1505000.0
2159,1050000.0
2160,602666.6666666666
2161,921333.3333333334
2162,1240000.0
2163,539000.0
2164,571000.0
2165,782500.0
2166,1623200.0
2167,1015857.1428571428
2168,497857.1428571429
2169,2501250.0
2170,450000.0
2171,640000.0
2172,530500.0
2173,
2174,429666.6666666667
2175,601625.0
2176,547000.0
2177,735000.0
2178,805500.0
2179,346250.0
2180,442857.1428571429
2181,639000.0
2182,589500.0
2183,484500.0
2184,670000.0
2185,
2186,1430000.0
2187,356000.0
2188,
2189,677500.0
2190,927000.0
2191,973000.0
2192,795777.7777777778
2193,862500.0
2194,309333.3333333333
2195,805000.0
2196,193000.0
2197,1086571.4285714286
2198,662833.3333333334
2199,324750.0
2200,267000.0
2201,5350000.0
2202,570600.0
2203,539000.0
2204,670000.0
2205,450000.0
2206,1557200.0
2207,2070000.0
2208,1457166.6666666667
2209,1558583.3333333333
2210,592250.0
2211,
2212,332000.0
2213,611500.0
2214,605500.0
2215,2198888.888888889
2216,2440000.0
2217,555750.0
2218,529333.3333333334
2219,767000.0
2220,230000.0
2221,644500.0
2222,501666.6666666667
2223,611500.0
2224,4055142.857142857
2225,860500.0
2226,639000.0
2227,504666.6666666667
2228,628333.3333333334
2229,530500.0
2230,409142.8571428572
2231,420750.0
2232,569000.0
2233,392666.6666666667
2234,273000.0
2235,686571.4285714285
2236,567500.0
2237,476500.0
2238,
2239,573000.0
2240,367166.6666666667
2241,805000.0
2242,1493333.3333333333
2243,644000.0
2244,485500.0
2245,1914000.0
2246,776571.4285714285
2247,709000.0
2248,607200.0
2249,
2250,1119800.0
2251,452000.0
2252,671200.0
2253,1702000.0
2254,611500.0
2255,
2256,828000.0
2257,590833.3333333334
2258,689500.0
2259,392666.6666666667
2260,589500.0
2261,565285.7142857143
2262,433500.0
2263,670000.0
2264,1640000.0
2265,407000.0
2266,5746250.0
2267,1790000.0
2268,497500.0
2269,767000.0
2270,1210500.0
2271,1544500.0
2272,426400.0
2273,798000.0
2274,527000.0
2275,357500.0
2276,685666.6666666666
2277,1006500.0
2278,489000.0
2279,442750.0
2280,1790000.0
2281,
2282,
2283,527000.0
2284,
2285,470000.0
2286,1199200.0
2287,519000.0
2288,431333.3333333333
2289,322400.0
2290,702166.6666666666
2291,671000.0
2292,782500.0
2293,527000.0
2294,241500.0
2295,576285.7142857143
2296,965333.3333333334
2297,320333.3333333333
2298,4202000.0
2299,285750.0
2300,1503000.0
2301,
2302,387000.0
2303,
2304,3751428.5714285714
2305,1640000.0
2306,388200.0
2307,430500.0
2308,896333.3333333334
2309,441000.0
2310,624500.0
2311,297000.0
2312,1843333.3333333333
2313,702000.0
2314,687000.0
2315,534600.0
2316,442666.6666666667
2317,986500.0
2318,1050000.0
2319,
2320,
2321,671333.3333333334
2322,933000.0
2323,1331333.3333333333
2324,223000.0
2325,1914000.0
2326,
2327,590833.3333333334
2328,435000.0
2329,595333.3333333334
2330,443500.0
2331,611500.0
2332,536000.0
2333,624500.0
2334,398000.0
2335,301500.0
2336,
2337,2165000.0
2338,639000.0
2339,543333.3333333334
2340,599000.0
2341,452000.0
2342,1843333.3333333333
2343,1520000.0
2344,273000.0
2345,4773333.333333333
2346,653400.0
2347,702000.0
2348,611500.0
2349,660000.0
2350,534600.0
2351,3793750.0
2352,2501250.0
2353,780600.0
2354,607666.6666666666
2355,
2356,1554000.0
2357,476500.0
2358,2906666.6666666665
2359,
2360,1199200.0
2361,1580000.0
2362,364333.3333333333
2363,487333.3333333333
2364,973000.0
2365,320333.3333333333
2366,687000.0
2367,1251333.3333333333
2368,2070000.0
2369,1503000.0
2370,761666.6666666666
2371,574333.3333333334
2372,496500.0
2373,609000.0
2374,764714.2857142857
2375,1173333.3333333333
2376,601625.0
2377,4055142.857142857
2378,622428.5714285715
2379,
2380,484500.0
2381,1291000.0
2382,357000.0
2383,4870000.0
2384,570600.0
2385,577500.0
2386,389666.6666666667
2387,1070000.0
2388,4202000.0
2389,1755000.0
2390,458100.0
2391,668400.0
2392,1518666.6666666667
2393,636600.0
2394,357000.0
2395,677500.0
2396,267000.0
2397,4055142.857142857
2398,749000.0
2399,7516666.666666667
2400,409142.8571428572
2401,407000.0
2402,988250.0
2403,1758000.0
2404,689666.6666666666
2405,1843333.3333333333
2406,626500.0
2407,592000.0
2408,
2409,685666.6666666666
2410,530500.0
2411,8162222.222222222
2412,1790000.0
2413,453600.0
2414,705250.0
2415,2216250.0
2416,601625.0
2417,348500.0
2418,442857.1428571429
2419,504000.0
2420,242000.0
2421,1830285.7142857143
2422,2501250.0
2423,749000.0
2424,274250.0
2425,605500.0
2426,527000.0
2427,3751428.5714285714
2428,633666.6666666666
2429,1503000.0
2430,1400000.0
2431,490000.0
2432,687000.0
2433,1055000.0
2434,274250.0
2435,570200.0
2436,607200.0
2437,
2438,611500.0
2439,461000.0
2440,877875.0
2441,583750.0
2442,702166.6666666666
2443,2930000.0
2444,
2445,589500.0
2446,426400.0
2447,677500.0
2448,470000.0
2449,
2450,821333.3333333334
2451,540250.0
2452,3392000.0
2453,1382666.6666666667
2454,346000.0
2455,570200.0
2456,1382666.6666666667
2457,798000.0
2458,407000.0
2459,580500.0
2460,1302333.3333333333
2461,557500.0
2462,5350000.0
2463,472200.0
2464,520000.0
2465,351333.3333333333
2466,1505000.0
2467,576666.6666666666
2468,2926500.0
2469,1014000.0
2470,286000.0
2471,518333.3333333333
2472,348666.6666666667
2473,
2474,230000.0
2475,
2476,570000.0
2477,879800.0
2478,370500.0
2479,795777.7777777778
2480,921333.3333333334
2481,
2482,1408000.0
2483,288125.0
2484,654000.0
2485,795777.7777777778
2486,584000.0
2487,
2488,590833.3333333334
2489,1114800.0
2490,605000.0
2491,1773333.3333333333
2492,577500.0
2493,1830285.7142857143
2494,2500000.0
2495,1070000.0
2496,812500.0
2497,439250.0
2498,1251333.3333333333
2499,389400.0
2500,1338500.0
2501,776571.4285714285
2502,1331333.3333333333
2503,1580000.0
2504,879800.0
2505,427000.0
2506,446750.0
2507,388200.0
2508,2198888.888888889
2509,1086571.4285714286
2510,623333.3333333334
2511,492000.0
2512,1187571.4285714286
2513,520000.0
2514,1247500.0
2515,406500.0
2516,480600.0
2517,2631111.111111111
2518,565285.7142857143
2519,
2520,459800.0
2521,324500.0
2522,689500.0
2523,702166.6666666666
2524,4310000.0
2525,577500.0
2526,1086571.4285714286
2527,339500.0
2528,1070000.0
2529,2198888.888888889
2530,698875.0
2531,
2532,1640000.0
2533,622000.0
2534,787500.0
2535,527000.0
2536,1830285.7142857143
2537,
2538,382500.0
2539,479500.0
2540,380000.0
2541,1232750.0
2542,571000.0
2543,242000.0
2544,450000.0
2545,776571.4285714285
2546,448833.3333333333
2547,
2548,318000.0
2549,463666.6666666667
2550,530500.0
2551,1260000.0
2552,699500.0
2553,
2554,523000.0
2555,320500.0
2556,
2557,12184000.0
2558,1623200.0
2559,2500000.0
2560,357500.0
2561,389666.6666666667
2562,320333.3333333333
2563,292250.0
2564,677500.0
2565,309333.3333333333
2566,714400.0
2567,340500.0
2568,654000.0
2569,988250.0
2570,452000.0
2571,799000.0
2572,1086571.4285714286
2573,780600.0
2574,6949142.857142857
2575,193000.0
2576,
2577,3050000.0
2578,543333.3333333334
2579,686000.0
2580,
2581,332000.0
2582,755714.2857142857
2583,713888.8888888889
2584,442000.0
2585,2231666.6666666665
2586,335000.0
2587,568000.0
2588,2800000.0
2589,
2590,1086571.4285714286
2591,4202000.0
2592,9988222.222222222
2593,616000.0
2594,467000.0
2595,776571.4285714285
2596,799000.0
2597,699500.0
2598,1055000.0
2599,416875.0
2600,497857.1428571429
2601,467000.0
2602,800000.0
2603,605000.0
2604,1114800.0
2605,1302333.3333333333
2606,461000.0
2607,479500.0
2608,496500.0
2609,636600.0
2610,3442222.222222222
2611,339200.0
2612,536000.0
2613,320333.3333333333
2614,398833.3333333333
2615,6726000.0
2616,511000.0
2617,415500.0
2618,782500.0
2619,327000.0
2620,573000.0
2621,391000.0
2622,452000.0
2623,504666.6666666667
2624,2930000.0
2625,384000.0
2626,6900000.0
2627,601625.0
2628,800000.0
2629,644500.0
2630,771250.0
2631,780600.0
2632,416875.0
2633,489000.0
2634,516571.4285714286
2635,592250.0
2636,1260000.0
2637,
2638,458100.0
2639,452000.0
2640,587000.0
2641,1260000.0
2642,1085500.0
2643,431333.3333333333
2644,4055142.857142857
2645,698000.0
2646,867833.3333333334
2647,2198888.888888889
2648,571000.0
2649,458100.0
2650,1544500.0
2651,516571.4285714286
2652,693400.0
2653,438000.0
2654,872000.0
2655,687000.0
2656,443500.0
2657,685000.0
2658,
2659,
2660,4055142.857142857
2661,
2662,1702000.0
2663,393000.0
2664,452000.0
2665,1181000.0
2666,387000.0
2667,461000.0
2668,348500.0
2669,685666.6666666666
2670,671333.3333333334
2671,674000.0
2672,988250.0
2673,4976000.0
2674,
2675,274000.0
2676,1558583.3333333333
2677,879800.0
2678,895500.0
2679,433500.0
2680,507166.6666666667
2681,636600.0
2682,523000.0
2683,1702000.0
2684,23714705.88235294
2685,3392000.0
2686,1394000.0
2687,565285.7142857143
2688,357500.0
2689,611500.0
2690,601625.0
2691,1623200.0
2692,529333.3333333334
2693,795777.7777777778
2694,780000.0
2695,497857.1428571429
2696,3751428.5714285714
2697,787500.0
2698,1210500.0
2699,491333.3333333333
2700,391000.0
2701,921333.3333333334
2702,1338500.0
2703,523000.0
2704,357500.0
2705,702000.0
2706,1291000.0
2707,1513800.0
2708,2070000.0
2709,
2710,1503000.0
2711,552000.0
2712,547000.0
2713,384000.0
2714,782500.0
2715,480600.0
2716,1755000.0
2717,846500.0
2718,323600.0
2719,805000.0
2720,448833.3333333333
2721,636600.0
2722,583750.0
2723,670000.0
2724,686571.4285714285
2725,
2726,709000.0
2727,3442222.222222222
2728,893000.0
2729,1580000.0
2730,860500.0
2731,543333.3333333334
2732,755714.2857142857
2733,
2734,639000.0
2735,540250.0
2736,348000.0
2737,1980000.0
2738,1110500.0
2739,543333.3333333334
2740,1086571.4285714286
2741,514666.6666666667
2742,639000.0
2743,433500.0
2744,538000.0
2745,1914000.0
2746,357500.0
2747,267000.0
2748,431000.0
2749,540250.0
2750,274250.0
2751,226000.0
2752,668400.0
2753,616000.0
2754,6949142.857142857
2755,1014000.0
2756,511666.6666666667
2757,447600.0
2758,405000.0
2759,855000.0
2760,436800.0
2761,583750.0
2762,429666.6666666667
2763,1015857.1428571428
2764,795777.7777777778
2765,520000.0
2766,
2767,416800.0
2768,782000.0
2769,795777.7777777778
2770,590833.3333333334
2771,1114800.0
2772,
2773,
2774,497857.1428571429
2775,534600.0
2776,988250.0
2777,443500.0
2778,800000.0
2779,901600.0
2780,639000.0
2781,1030500.0
2782,4202000.0
2783,430500.0
2784,622666.6666666666
2785,1382666.6666666667
2786,519000.0
2787,686571.4285714285
2788,530500.0
2789,1554000.0
2790,467000.0
2791,
2792,
2793,315000.0
2794,292250.0
2795,336000.0
2796,445111.1111111111
2797,687000.0
2798,1014000.0
2799,767000.0
2800,332000.0
2801,4130000.0
2802,698875.0
2803,492000.0
2804,1181000.0
2805,1557200.0
2806,624600.0
2807,288125.0
2808,1251333.3333333333
2809,1640000.0
2810,583500.0
2811,
2812,1580000.0
2813,433500.0
2814,1251333.3333333333
2815,743400.0
2816,367166.6666666667
2817,1640000.0
2818,
2819,1114800.0
2820,504666.6666666667
2821,2500000.0
2822,1466222.2222222222
2823,458100.0
2824,821285.7142857143
2825,671333.3333333334
2826,391000.0
2827,1840000.0
2828,494666.6666666667
2829,446750.0
2830,1015857.1428571428
2831,542666.6666666666
2832,1400000.0
2833,607666.6666666666
2834,406500.0
2835,23714705.88235294
2836,389666.6666666667
2837,
2838,416800.0
2839,241500.0
2840,570600.0
2841,3751428.5714285714
2842,363500.0
2843,285750.0
2844,348000.0
2845,2631111.111111111
2846,467000.0
2847,571333.3333333334
2848,1331333.3333333333
2849,1558583.3333333333
2850,755714.2857142857
2851,592250.0
2852,805500.0
2853,324750.0
2854,611500.0
2855,539666.6666666666
2856,607200.0
2857,543888.8888888889
2858,776571.4285714285
2859,9988222.222222222
2860,
2861,530500.0
2862,1199200.0
2863,821333.3333333334
2864,348500.0
2865,1187571.4285714286
2866,2440000.0
