LGBMのGBDTの予測,LGBMのDARTの予測,LGBMのGOSSの予測,XGBのGBDTの予測,XGBのDARTの予測,CatBoostの予測
184709.79277798688,183668.41813754704,180851.83947119198,182446.59375,182762.4375,193574.46325073746
219409.94984826204,228142.5298683676,231846.10963415485,229416.8125,235130.09375,247804.98227477318
172867.89096505885,176604.1045160697,175232.93783209537,183701.03125,177023.046875,183029.69378839276
119345.45646414663,118752.18418102873,119510.83729468123,117623.3125,118983.9765625,121596.25109567535
107674.17400878744,106482.65306832491,111722.19265604689,105037.625,104865.765625,99249.95167820412
109895.39692548082,107710.50277350581,110283.24808229724,108283.046875,110621.8359375,109621.88715211986
107867.00078267182,113860.36229631086,103745.76177263971,110856.375,108080.3515625,113524.77908997498
123680.08337213482,126081.95798615963,127394.6150428353,124277.7734375,126697.7265625,125400.16001932764
82150.44690447098,76757.89141396733,81117.83932354108,84670.7265625,82335.7734375,81071.21086460256
103073.08244545574,103197.64582052774,99788.83386826451,100810.171875,105695.9453125,102480.02344680234
98466.48147507133,96835.44666783154,98094.0890025316,96850.0703125,97691.0,97328.36851441556
134950.63742319477,133731.62921691337,122823.10628878228,129121.734375,135672.375,137990.6219113083
61995.61840407256,63735.98304074683,61072.08715409238,61594.25,63016.515625,60968.603164098415
97353.58996581344,91231.23202459546,92972.81769318841,94498.3046875,85696.40625,94559.96540697316
44298.31269119778,44407.55626625583,43735.61881872065,43337.07421875,43548.72265625,45379.96864128047
82794.08843041662,85711.49781525802,82466.06009997749,83620.1328125,86410.8359375,82001.17077167849
172731.49405456777,166522.63034960965,167321.83039722522,150464.59375,163489.4375,160972.68510959612
69333.35217469533,65042.98424770237,68329.53990824129,69533.703125,65454.98828125,67039.72182513785
142477.24345055854,150257.20754523153,149613.54266337637,152361.6875,149862.9375,149888.60973742226
111335.75330913156,110449.2945813773,113404.79316817211,112844.453125,109289.703125,111876.596814812
110618.01280577641,113676.2089419614,113206.27567752928,115709.859375,112812.5,113090.65154538269
92865.71030052924,93301.3936377402,94252.48787336382,93098.3359375,94999.484375,92844.34864381814
61871.216498347516,60121.317024752105,58908.69504314568,58547.47265625,59156.66796875,60043.975813305005
92043.96588908919,91969.12031621061,91816.19517239649,87443.1328125,91415.6875,86441.44404876872
75683.8234464042,68407.3334226945,72534.27063971365,71638.640625,71350.796875,71135.34646458647
64636.535012847766,65366.7326795171,65703.3150009626,68129.265625,68325.2265625,74601.01752637778
47584.81134763349,51163.19661428179,53969.74960392691,50978.3515625,51873.84375,47207.34590218382
75386.82880886707,69286.33172844272,75247.05874886875,72238.765625,70293.828125,71145.57867828239
108189.54379978997,107577.8646873952,108746.55978655037,108508.5,109007.90625,111401.24505419467
63958.51348012241,65625.86849255914,61387.16793838458,60250.4375,61336.13671875,61921.90990740957
51861.151845856824,50269.89840327898,54144.97873541569,49829.4921875,49999.43359375,49365.59995893251
52281.14338194341,48406.801748169244,51996.848064714664,52646.58203125,52974.69140625,52730.04960644759
52200.94288849595,53664.82385747432,48311.45311442457,49080.140625,52111.78125,53482.692975169135
99543.02512391974,98928.3066175248,104140.93292031348,102978.1484375,102367.34375,100926.4220879008
70326.56959734285,73068.21648900324,69078.06757721264,75105.296875,73292.625,67664.04854812217
139188.42498489172,133947.31372012492,137116.21321695292,132038.859375,128024.015625,137964.69139386335
84990.67523666295,81680.8201792993,89148.84995622121,86438.609375,83514.7890625,83635.58587118117
110645.97240031432,112367.26927059935,108730.21164803074,111608.140625,107731.28125,114546.83379574236
145613.51601022444,141433.92215637036,146309.52590309887,144105.6875,141979.65625,145368.75244017868
399845.38445031596,399087.4187596765,410167.32313034445,401877.46875,402758.96875,400358.03216798004
202139.02098803627,201215.92324105627,201554.12198209137,201538.796875,203439.796875,201757.90856671095
201949.01548028673,199480.0772843286,205322.12602775721,202086.96875,200526.828125,201261.28582168423
58021.82717092962,57305.637562159856,59203.489310671444,60170.15234375,59505.76171875,57731.10667256525
68652.94302886723,69030.33802204696,65497.72834871252,70989.5859375,72272.078125,71357.16362695822
74963.40207331393,73359.27324496787,78548.82235171516,77861.34375,73443.4375,73757.2673100708
82578.45033514775,75597.04290116129,81116.61063344813,76211.3203125,73716.6953125,78432.01334212093
47608.569723714405,50349.999285544756,51956.81358071243,47806.078125,48727.65625,51299.88940458812
87419.25969414847,85032.01867115517,86834.0605969121,86988.796875,84164.15625,84039.84895705333
114070.855551938,107937.69351354415,117021.32546637599,109246.3671875,110240.8203125,115076.29681027569
253165.6823475114,243446.22369718953,257997.33338966314,256711.25,265727.34375,247681.694635813
75806.6226812693,79911.92911792271,73262.71025835164,78173.6328125,79296.703125,74320.54639167688
73547.76439969098,75215.57619333285,76180.44617422343,77821.9609375,77181.515625,75987.16015893396
147731.3848972672,145854.7321067482,147109.97424375097,147796.71875,145966.203125,146642.246473481
84625.13513043159,87985.87648133498,83295.7114886757,89839.90625,90294.0703125,94740.55144849131
101334.66845678483,101770.55875289865,100442.96143764739,101086.8046875,102277.625,99175.29731533246
70949.6029302554,67609.30222334743,63756.25673860873,69585.8125,70123.0,71724.96473002937
49041.19707036325,48699.558485490656,48666.32667438415,47679.234375,49767.51953125,48144.77454549816
61529.614122370214,59878.482779823156,61549.69208578282,59522.46484375,62263.71484375,62325.42644912999
96489.00646185408,101314.39237535572,99562.93707044375,104237.9375,93999.078125,96334.81180584051
335721.2584790195,370320.883728523,331671.3551194071,305288.8125,298882.6875,310688.8186920582
136883.29095333297,144513.95163877358,138713.5590847114,141288.078125,133392.6875,131133.28811226325
302982.5279351873,301229.47684770793,310742.2363288633,307309.625,305169.125,300201.56130173965
105412.97734432478,104035.42253839737,101681.46604258532,109084.6640625,99406.734375,110231.33354185519
184503.52752807364,187470.23556103048,184208.88720058135,186748.703125,188164.15625,195129.52899976648
59540.17119882825,56254.01342832798,57166.667452910115,60365.52734375,60743.109375,54366.271268273485
93884.92171560218,95960.33908104611,95481.87561783928,93468.7734375,99282.3125,102407.79598395724
111901.14344801183,108041.83316503036,108471.70197455927,108141.625,112138.921875,107656.4788905833
140607.90089247565,139795.41137305237,139784.2647538354,140037.234375,139292.15625,136952.27703886083
65434.05412562235,62612.64173108073,62465.17809475196,63434.5,63125.125,62949.80397705561
105259.6729318551,108183.18309456915,108579.2316750758,113322.78125,107911.390625,117706.57523293962
161012.1027347917,159561.49629715984,159894.51371103319,162009.328125,158263.0625,168136.57156851026
107619.13158607451,103723.24037857044,100113.83650290707,104160.40625,100396.875,99653.71772097828
135651.49878157175,128867.52168073007,134618.37694181706,141976.96875,133263.453125,128199.07964049873
72787.67795699746,69416.95927127614,71114.20620851772,73420.71875,69737.5078125,69400.69882805085
78082.18048374169,75281.83988547316,77143.5712398782,76651.109375,74082.390625,75790.6779191605
54980.679352474865,54628.7678419198,55302.5458501561,55393.7109375,54454.109375,52478.06666798571
78977.69139506074,76600.17074720375,75040.3718143463,75734.15625,80189.890625,78081.2227755558
120500.7014615046,124938.4559684824,121572.43318275998,120590.3671875,121183.921875,120255.29245193896
115654.03137883624,113305.18877844056,115980.00378830703,114350.9140625,114506.5390625,114899.70850515831
114076.3693809981,127828.37312311106,118820.26679245489,125223.6796875,124939.0625,116608.5093165724
137816.33193513463,127626.61541725516,136294.22155334943,134250.453125,131953.78125,130491.69776852398
152490.51209213986,155274.0976387319,151255.16532194693,158377.671875,153600.390625,157106.14811859094
79408.62287563957,81362.79191093115,81649.68610011278,80289.1875,79937.96875,86091.25311258744
190673.0209895679,189820.40775887007,187761.2563874033,189648.609375,193596.078125,184375.2439479627
186531.05712715146,171707.34969773592,178878.38979860654,182710.203125,178440.421875,181580.94904611903
63020.98986194208,66768.03043011442,61837.47451318255,65651.03125,65220.4375,64626.59422669649
90494.98815304923,88562.12950636058,87161.71582489889,85640.71875,89514.578125,88982.16964166451
99523.919792442,99827.46017049365,102016.1534453026,103486.0390625,104429.2578125,106040.88866390007
114840.01316901462,116734.26431640399,117919.36080081001,120380.0234375,111498.96875,111713.61519368501
64360.284846719485,68674.53160331331,66365.81516253637,66433.34375,67985.96875,73353.34118533389
72575.05931868232,71890.96254557115,71475.55811693791,67560.0546875,68396.96875,68598.05424391653
68860.19775363542,69377.81449340239,71406.45712880879,70609.1875,70599.5,72981.91895477867
48352.449857460095,49607.206150238635,49102.30428654027,48290.00390625,50453.7109375,53074.01828457292
91244.81330033446,88069.83449776689,90712.40973403618,89908.25,91903.8671875,96885.02657414347
104700.70297108962,103632.54781309536,104367.78527340751,105016.2421875,102764.578125,104515.24554711478
47220.23985808963,46486.03651157116,49045.2879053993,48629.96484375,45828.4140625,46858.513472858394
68509.86096315025,72286.15431873487,70500.60467204513,73271.7734375,71564.796875,69914.14449699348
63945.01788957642,64115.664584104765,65891.23122467376,66915.2109375,68695.8125,66375.08410986117
56128.564910725516,53189.48330309425,53017.92749689612,53621.359375,52838.9921875,56767.648295155755
285107.34584385797,291892.7071980243,286853.0500275746,484592.34375,422362.375,263338.2201790996
267083.88392840873,322863.0008690317,363851.15785337734,298258.4375,295556.3125,271077.3301411669
68819.46003382246,73751.77155298901,68623.36292846785,73504.65625,73269.3671875,69669.40043331069
90671.18465493183,84631.2309695325,87846.0443546502,90497.4140625,87573.359375,88052.418973789
141851.05887680163,127852.90488210895,139136.28228874283,133129.625,131110.359375,131873.43225956534
71004.31710825188,81261.30387684767,82597.20073595867,87677.171875,72590.3984375,76479.14731895308
101463.5188717363,99792.5871497302,103776.04259086466,101359.375,101286.5625,97856.61788808592
88000.45961429532,87181.64596726574,95962.13642189789,90953.21875,90074.8359375,92796.92658969971
55173.61623111568,53486.288404462975,53420.82674836817,59195.7109375,55504.05078125,59659.15062068325
284971.60939636093,260311.84445787076,297580.98037331534,282326.4375,283389.0625,301345.4168403046
79859.40129177675,83338.96972233149,82524.36436910143,85988.8984375,80305.03125,84986.84220154324
106626.90027927306,105345.70031306297,103864.72300855973,106858.3984375,105546.9609375,103714.37781935363
103187.10586007418,104517.70473525937,106940.34480710568,105859.078125,105364.1015625,110587.36030603547
91348.83046191976,88105.15703573068,92856.5505399013,99190.5703125,93237.7890625,91876.1021659851
129023.50729952581,123837.10050516861,130036.64081614997,123687.140625,120572.25,122059.39745184038
57433.27564318329,56820.96105917543,55709.03803869303,59434.07421875,57722.9296875,55485.94389002884
63243.24010180061,63163.67046595788,67168.75209433927,66162.53125,65911.8046875,65016.26986729855
200183.03210942764,189010.10680088043,179066.16127162147,199176.28125,199493.890625,204074.50281280457
95350.71145162838,93310.46184807495,91866.53866161712,93605.40625,97228.0625,101867.35596550183
69850.80586477491,69138.74035236058,69923.63238512391,72527.703125,70892.4453125,66863.30002752485
195432.9615204459,204672.47022181188,205407.13742108535,223854.140625,205806.015625,186804.08893295343
54646.181959014015,50127.29412984611,52769.242557098,53910.35546875,50256.5703125,49053.970929595336
158518.96821095218,156988.3396773325,159181.09571127928,158230.6875,157807.890625,156998.6507552694
114678.60821541976,112468.24298324487,113470.22165469284,114161.421875,111399.8046875,109499.31399944151
113355.17515105549,114290.04832402611,111147.7043111954,109145.734375,110201.109375,110198.90812470485
104062.94927761928,102219.9794515825,101740.70562067199,104299.328125,103690.03125,103906.698923461
196055.3986405179,194358.0831714024,197446.04251512594,195839.875,195280.984375,194315.95714779955
68516.66284866312,69005.08440464135,71512.32928495033,71768.3984375,71961.7109375,73978.27463307901
113349.12491550954,111819.31807258214,113042.78554868941,113205.453125,115375.96875,107151.40306338231
139639.34458068502,147262.54864778402,144096.11078314303,161241.890625,146437.109375,144518.828830832
97796.52966623822,95362.95720878424,95077.0271931093,97958.546875,94236.4765625,99174.21260226077
91959.02176122871,91117.44922407912,92641.41811338728,90820.734375,89601.390625,88066.93811811453
66186.23590395263,66777.19487543788,65198.24090285262,68146.203125,67070.0234375,66135.50766320528
76170.09556356817,76552.86708480355,78921.08864020187,84688.328125,76415.1328125,84227.49488044129
101266.54365021092,108953.46267452411,101183.70798633475,112416.984375,109172.796875,101247.24436669482
73358.10564023533,73793.14466636998,74096.94154351632,73074.2109375,76005.09375,72562.92083732146
140964.8020869613,141144.35440091486,144098.29808590657,140551.59375,144349.140625,144325.15517489577
49978.767985061524,50543.83578061722,53508.78420596191,49170.34375,51035.6015625,52178.31286133827
136589.60066503639,144892.2321545251,135581.54525464316,136006.734375,138730.453125,143645.24605524784
85463.36542237783,88799.26213537005,89562.52290263271,89808.453125,86556.625,87512.92231365659
